index,country_fullname,podcast_id,im_name_label,summary_label,summary_label_en_cleaned,link_attributes_href,feedurl,artwork,summary_label_en_cleaned_brief,hover_text,x,y
419,United States,1119389968,Revisionist History,"Revisionist History is Malcolm Gladwell's journey through the overlooked and the misunderstood. Every episode re-examines something from the past - an event, a person, an idea, even a song - and asks whether we got it right the first time. From Pushkin Industries. Because sometimes the past deserves a second chance.","Revisionist History is Malcolm Gladwell's journey through the overlooked and the misunderstood. Every episode re-examines something from the past - an event, a person, an idea, even a song - and asks whether we got it right the first time. From Pushkin Industries. Because sometimes the past deserves a second chance.",https://podcasts.apple.com/us/podcast/revisionist-history/id1119389968?uo=2,https://feeds.megaphone.fm/revisionisthistory,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/4d/97/1b/4d971b2f-bcde-7b6f-299d-d0701c6c410f/source/600x600bb.jpg,"Revisionist History is Malcolm Gladwell's journey<br>through the overlooked and the misunderstood.<br>Every episode re-examines something from the past<br>- an event, a person, an idea, even a song - and<br>asks whether we got it right the first time. ...","Revisionist History<br>Revisionist History is Malcolm Gladwell's journey<br>through the overlooked and the misunderstood.<br>Every episode re-examines something from the past<br>- an event, a person, an idea, even a song - and<br>asks whether we got it right the first time. ...",-3.2852128,6.5482335
420,United States,1453788965,To Live and Die in LA,"In Feb 2018, an aspiring actress vanished from her Hollywood apartment. Rolling Stone journalist Neil Strauss was asked to help the family get answers. Together, they found them...sometimes at great personal risk. For the first time in a serial podcast, go inside a gripping multi-state investigation as it unfolds from the moment of the disappearance to each twist and turn in the case. Stay not only more informed than the news, but listen as the official story is dismantled with in-the-moment first-hand reporting with the leading figures in the investigation. The new #1 podcast from the team behind Up & Vanished and Atlanta Monster.","In Feb 2018, an aspiring actress vanished from her Hollywood apartment. Rolling Stone journalist Neil Strauss was asked to help the family get answers. Together, they found them...sometimes at great personal risk. For the first time in a serial podcast, go inside a gripping multi-state investigation as it unfolds from the moment of the disappearance to each twist and turn in the case. Stay not only more informed than the news, but listen as the official story is dismantled with in-the-moment first-hand reporting with the leading figures in the investigation. The new #1 podcast from the team behind Up & Vanished and Atlanta Monster.",https://podcasts.apple.com/us/podcast/to-live-and-die-in-la/id1453788965?uo=2,https://feeds.megaphone.fm/to-live-and-die-in-la,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/a2/b9/d3/a2b9d393-fc86-6f50-9a65-debec5a5e7e9/source/600x600bb.jpg,"In Feb 2018, an aspiring actress vanished from her<br>Hollywood apartment. Rolling Stone journalist Neil<br>Strauss was asked to help the family get answers.<br>...","To Live and Die in LA<br>In Feb 2018, an aspiring actress vanished from her<br>Hollywood apartment. Rolling Stone journalist Neil<br>Strauss was asked to help the family get answers.<br>...",1.4278823,19.949907
421,United States,1382244741,Committed,"Join host Jo Piazza as she delves into the hilarious, heartbreaking and inspiring stories of couples of all kinds who've soldiered through unimaginable circumstances, and after the longest of days, still want to wake up next to one another in the morning.","Join host Jo Piazza as she delves into the hilarious, heartbreaking and inspiring stories of couples of all kinds who've soldiered through unimaginable circumstances, and after the longest of days, still want to wake up next to one another in the morning.",https://podcasts.apple.com/us/podcast/committed/id1382244741?uo=2,https://feeds.megaphone.fm/committed,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/2f/34/70/2f3470f5-ba25-5b6b-b271-c0704471aa44/source/600x600bb.jpg,"Join host Jo Piazza as she delves into the<br>hilarious, heartbreaking and inspiring stories of<br>couples of all kinds who've soldiered through<br>unimaginable circumstances, and after the longest<br>of days, still want to wake up next to one another<br>in the morning. ...","Committed<br>Join host Jo Piazza as she delves into the<br>hilarious, heartbreaking and inspiring stories of<br>couples of all kinds who've soldiered through<br>unimaginable circumstances, and after the longest<br>of days, still want to wake up next to one another<br>in the morning. ...",12.026875,1.6019132
422,United States,1272970334,Dirty John,"Debra Newell is a successful interior designer. She meets John Meehan, a handsome man who seems to check all the boxes: attentive, available, just back from a year in Iraq with Doctors Without Borders. But her family doesn't like John, and they get entangled in an increasingly complex web of love, deception, forgiveness, denial, and ultimately, survival. Reported and hosted by Christopher Goffard from the L.A. Times.","Debra Newell is a successful interior designer. She meets John Meehan, a handsome man who seems to check all the boxes: attentive, available, just back from a year in Iraq with Doctors Without Borders. But her family doesn't like John, and they get entangled in an increasingly complex web of love, deception, forgiveness, denial, and ultimately, survival. Reported and hosted by Christopher Goffard from the L.A. Times.",https://podcasts.apple.com/us/podcast/dirty-john/id1272970334?uo=2,https://rss.art19.com/dirty-john,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/97/ae/68/97ae686f-7e7b-c86e-bf09-b241359fc1bb/source/600x600bb.jpg,"Debra Newell is a successful interior designer.<br>She meets John Meehan, a handsome man who seems to<br>check all the boxes: attentive, available, just<br>back from a year in Iraq with Doctors Without<br>Borders. ...","Dirty John<br>Debra Newell is a successful interior designer.<br>She meets John Meehan, a handsome man who seems to<br>check all the boxes: attentive, available, just<br>back from a year in Iraq with Doctors Without<br>Borders. ...",1.1509832,16.138126
423,United States,1447892344,Over My Dead Body,"We all have limits. And some people who are pushed beyond those limits will do unspeakable things. In ""Tally,"" the first season of OVER MY DEAD BODY, Dan and Wendi are two good-looking attorneys whose wedding is featured in the New York Times. But when this ""perfect"" couple falls apart, it leads to a bad breakup, a worse divorce, and a murder case involving a menagerie of high-priced lawyers and unexpected co-conspirators. From Wondery, the team that brought you ""Dirty John"" and ""Dr. Death,"" ""Tally"" is a story that says as much about love and marriage as it does about justice, revenge, and the lengths some people will go to get what they want. Hosted by Matthew Shaer.","We all have limits. And some people who are pushed beyond those limits will do unspeakable things. In ""Tally,"" the first season of OVER MY DEAD BODY, Dan and Wendi are two good-looking attorneys whose wedding is featured in the New York Times. But when this ""perfect"" couple falls apart, it leads to a bad breakup, a worse divorce, and a murder case involving a menagerie of high-priced lawyers and unexpected co-conspirators. From Wondery, the team that brought you ""Dirty John"" and ""Dr. Death,"" ""Tally"" is a story that says as much about love and marriage as it does about justice, revenge, and the lengths some people will go to get what they want. Hosted by Matthew Shaer.",https://podcasts.apple.com/us/podcast/over-my-dead-body/id1447892344?uo=2,https://rss.art19.com/over-my-dead-body,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/f5/30/53/f5305316-7792-4174-93b7-69bbc1a0612e/source/600x600bb.jpg,"We all have limits. And some people who are pushed<br>beyond those limits will do unspeakable things. In<br>""Tally,"" the first season of OVER MY DEAD BODY,<br>Dan and Wendi are two good-looking attorneys whose<br>wedding is featured in the New York Times. ...","Over My Dead Body<br>We all have limits. And some people who are pushed<br>beyond those limits will do unspeakable things. In<br>""Tally,"" the first season of OVER MY DEAD BODY,<br>Dan and Wendi are two good-looking attorneys whose<br>wedding is featured in the New York Times. ...",1.2434658,16.580267
424,United States,1150124880,Something You Should Know,"Sometimes all it takes is one little fact or one little piece of wisdom to change your life forever. That's the purpose and the hope of ""Something You Should Know."" In each episode, host Mike Carruthers interviews top experts in their field to bring you fascinating information and advice to help you save time and money, advance in your career, become wealthy, improve your relationships and help you simply get more out of life. In addition, Mike uncovers and shares short, engaging pieces of ""intel"" you can use to make your life better - today. Right now.","Sometimes all it takes is one little fact or one little piece of wisdom to change your life forever. That's the purpose and the hope of ""Something You Should Know."" In each episode, host Mike Carruthers interviews top experts in their field to bring you fascinating information and advice to help you save time and money, advance in your career, become wealthy, improve your relationships and help you simply get more out of life. In addition, Mike uncovers and shares short, engaging pieces of ""intel"" you can use to make your life better - today. Right now.",https://podcasts.apple.com/us/podcast/something-you-should-know/id1150124880?uo=2,https://rss.art19.com/something-you-should-know,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/97/3f/c7/973fc781-fd3c-6bd2-4021-028257c09b67/source/600x600bb.jpg,"Sometimes all it takes is one little fact or one<br>little piece of wisdom to change your life<br>forever. That's the purpose and the hope of<br>""Something You Should Know."" ...","Something You Should Know<br>Sometimes all it takes is one little fact or one<br>little piece of wisdom to change your life<br>forever. That's the purpose and the hope of<br>""Something You Should Know."" ...",15.319505,-5.0650377
425,United States,278981407,Stuff You Should Know,"If you've ever wanted to know about champagne, satanism, the Stonewall Uprising, chaos theory, LSD, El Nino, true crime and Rosa Parks then look no further. Josh and Chuck have you covered.","If you've ever wanted to know about champagne, satanism, the Stonewall Uprising, chaos theory, LSD, El Nino, true crime and Rosa Parks then look no further. Josh and Chuck have you covered.",https://podcasts.apple.com/us/podcast/stuff-you-should-know/id278981407?uo=2,https://feeds.megaphone.fm/stuffyoushouldknow,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/88/c5/f9/88c5f9f6-1342-99dd-2521-bc881d92790b/source/600x600bb.jpg,"If you've ever wanted to know about champagne,<br>satanism, the Stonewall Uprising, chaos theory,<br>LSD, El Nino, true crime and Rosa Parks then look<br>no further. ...","Stuff You Should Know<br>If you've ever wanted to know about champagne,<br>satanism, the Stonewall Uprising, chaos theory,<br>LSD, El Nino, true crime and Rosa Parks then look<br>no further. ...",3.32855,-6.8897147
426,United States,1450277129,Root of Evil: The True Story of the Hodel Family and the Black Dahlia,"New episodes post every Wednesday. When Elizabeth Short, also known as The Black Dahlia, was brutally killed in 1947, it gripped the entire country. More than 70 years later, it remains America's most infamous unsolved murder. Many believe Dr. George Hodel was the killer, thanks to an investigation by Hodel's own son. But murder is just part of the Hodel family story, one filled with horrifying secrets that ripple across generations. Now, through never-before-heard archival audio and first-time interviews, the Hodel family opens up to reveal their shocking story. In this eight-part documentary series, sisters Rasha Pecoraro and Yvette Gentile, the great grand daughters of George Hodel, take a deep dive into their family history to try to figure out what really happened, and where do they all go from here? Root of Evil is the companion podcast to TNTs limited series I Am the Night. Inspired by the true story of the Hodel family, the series stars Chris Pine and comes from acclaimed Wonder Woman director Patty Jenkins.","New episodes post every Wednesday. When Elizabeth Short, also known as The Black Dahlia, was brutally killed in 1947, it gripped the entire country. More than 70 years later, it remains America's most infamous unsolved murder. Many believe Dr. George Hodel was the killer, thanks to an investigation by Hodel's own son. But murder is just part of the Hodel family story, one filled with horrifying secrets that ripple across generations. Now, through never-before-heard archival audio and first-time interviews, the Hodel family opens up to reveal their shocking story. In this eight-part documentary series, sisters Rasha Pecoraro and Yvette Gentile, the great grand daughters of George Hodel, take a deep dive into their family history to try to figure out what really happened, and where do they all go from here? Root of Evil is the companion podcast to TNTs limited series I Am the Night. Inspired by the true story of the Hodel family, the series stars Chris Pine and comes from acclaimed Wonder Woman director Patty Jenkins.",https://podcasts.apple.com/us/podcast/root-evil-true-story-hodel-family-black-dahlia/id1450277129?uo=2,https://palegroove.com/seasons/root-of-evil-the-true-story-of-the-hodel-family-and-the-black-dahlia.xml,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/42/b0/b6/42b0b63c-b4d7-99bc-e2fc-d702ff3473d0/source/600x600bb.jpg,"New episodes post every Wednesday. When Elizabeth<br>Short, also known as The Black Dahlia, was<br>brutally killed in 1947, it gripped the entire<br>country. More than 70 years later, it remains<br>America's most infamous unsolved murder. ...","Root of Evil: The True Story of the Hodel Family and the Black Dahlia<br>New episodes post every Wednesday. When Elizabeth<br>Short, also known as The Black Dahlia, was<br>brutally killed in 1947, it gripped the entire<br>country. More than 70 years later, it remains<br>America's most infamous unsolved murder. ...",6.877884,18.059534
427,United States,201671138,This American Life,"This American Life is a weekly public radio show, heard by 2.2 million people on more than 500 stations. Another 2.5 million people download the weekly podcast. It is hosted by Ira Glass, produced in collaboration with Chicago Public Media, delivered to stations by PRX The Public Radio Exchange, and has won all of the major broadcasting awards.","This American Life is a weekly public radio show, heard by 2.2 million people on more than 500 stations. Another 2.5 million people download the weekly podcast. It is hosted by Ira Glass, produced in collaboration with Chicago Public Media, delivered to stations by PRX The Public Radio Exchange, and has won all of the major broadcasting awards.",https://podcasts.apple.com/us/podcast/this-american-life/id201671138?uo=2,http://feed.thisamericanlife.org/talpodcast,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/f6/cf/64/f6cf64b9-dbc6-0e18-d5dc-ed3e2506c188/source/600x600bb.jpg,"This American Life is a weekly public radio show,<br>heard by 2.2 million people on more than 500<br>stations. Another 2.5 million people download the<br>weekly podcast. ...","This American Life<br>This American Life is a weekly public radio show,<br>heard by 2.2 million people on more than 500<br>stations. Another 2.5 million people download the<br>weekly podcast. ...",-7.1430163,21.877716
428,United States,1466681015,This Is Uncomfortable,"This is a show about life and how money messes with it. Each week, Reema Khrais digs in with stories about the unanticipated ways money affects relationships, shapes identities and often defines what it means to be an adult. Presented by Marketplace.","This is a show about life and how money messes with it. Each week, Reema Khrais digs in with stories about the unanticipated ways money affects relationships, shapes identities and often defines what it means to be an adult. Presented by Marketplace.",https://podcasts.apple.com/us/podcast/this-is-uncomfortable/id1466681015?uo=2,https://www.marketplace.org/feed/podcast/this-is-uncomfortable-reema-khrais,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/51/8f/88/518f8890-bf74-9d59-39df-f089fb56ab54/source/600x600bb.jpg,"This is a show about life and how money messes<br>with it. Each week, Reema Khrais digs in with<br>stories about the unanticipated ways money affects<br>relationships, shapes identities and often defines<br>what it means to be an adult. ...","This Is Uncomfortable<br>This is a show about life and how money messes<br>with it. Each week, Reema Khrais digs in with<br>stories about the unanticipated ways money affects<br>relationships, shapes identities and often defines<br>what it means to be an adult. ...",20.314224,-7.6562953
429,United States,1467123067,Confronting: O.J. Simpson with Kim Goldman,"25 years after the crimes that ignited the ""Trial of the Century"" Kim Goldman, sister of murder victim Ron Goldman, is digging deep into the vicious crime that changed her life, and many others, forever. Thrust into the public eye at the age of 22, Kim was devastated when OJ Simpson was found not guilty of the murders of his ex-wife Nicole and her brother Ron. There has been much debate and confusion about what really happened the night of those brutal murders and for the first time Kim gets answers to questions that have been haunting her since the trial. She sits down with prosecutors, investigators, and witnesses who never got to speak and jurors who voted not guilty. In this 10-part series, Kim takes you on a journey as she reclaims and reflects on the part of her life that was changed permanently.","25 years after the crimes that ignited the ""Trial of the Century"" Kim Goldman, sister of murder victim Ron Goldman, is digging deep into the vicious crime that changed her life, and many others, forever. Thrust into the public eye at the age of 22, Kim was devastated when OJ Simpson was found not guilty of the murders of his ex-wife Nicole and her brother Ron. There has been much debate and confusion about what really happened the night of those brutal murders and for the first time Kim gets answers to questions that have been haunting her since the trial. She sits down with prosecutors, investigators, and witnesses who never got to speak and jurors who voted not guilty. In this 10-part series, Kim takes you on a journey as she reclaims and reflects on the part of her life that was changed permanently.",https://podcasts.apple.com/us/podcast/confronting-o-j-simpson-with-kim-goldman/id1467123067?uo=2,https://rss.art19.com/confronting-oj-simpson,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/68/89/18/688918f4-2e41-184a-2853-6f3e4a4e2a2c/source/600x600bb.jpg,"25 years after the crimes that ignited the ""Trial<br>of the Century"" Kim Goldman, sister of murder<br>victim Ron Goldman, is digging deep into the<br>vicious crime that changed her life, and many<br>others, forever. ...","Confronting: O.J. Simpson with Kim Goldman<br>25 years after the crimes that ignited the ""Trial<br>of the Century"" Kim Goldman, sister of murder<br>victim Ron Goldman, is digging deep into the<br>vicious crime that changed her life, and many<br>others, forever. ...",5.1851735,23.011166
430,United States,1264843400,Oprah’s SuperSoul Conversations,"Awaken, discover and connect to the deeper meaning of the world around you with SuperSoul. Hear Oprah's personal selection of her interviews with thought-leaders, best-selling authors, spiritual luminaries, as well as health and wellness experts. All designed to light you up, guide you through life's big questions and help bring you one step closer to your best self.","Awaken, discover and connect to the deeper meaning of the world around you with SuperSoul. Hear Oprah's personal selection of her interviews with thought-leaders, best-selling authors, spiritual luminaries, as well as health and wellness experts. All designed to light you up, guide you through life's big questions and help bring you one step closer to your best self.",https://podcasts.apple.com/us/podcast/oprahs-supersoul-conversations/id1264843400?uo=2,https://rss.art19.com/oprah-supersoul-conversations,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/53/56/cf/5356cfb4-5985-97e7-f023-5a28bcf3664e/source/600x600bb.jpg,"Awaken, discover and connect to the deeper meaning<br>of the world around you with SuperSoul. Hear<br>Oprah's personal selection of her interviews with<br>thought-leaders, best-selling authors, spiritual<br>luminaries, as well as health and wellness<br>experts. ...","Oprah’s SuperSoul Conversations<br>Awaken, discover and connect to the deeper meaning<br>of the world around you with SuperSoul. Hear<br>Oprah's personal selection of her interviews with<br>thought-leaders, best-selling authors, spiritual<br>luminaries, as well as health and wellness<br>experts. ...",12.458121,-9.322298
431,United States,1467516225,Iyanla: Fix My Life,"Life coach Iyanla Vanzant works with those whose lives are in chaos, encouraging them to do the work necessary for real change. Through emotional heart-to-heart conversations and a large dose of tough-love, Iyanla helps individuals confront unresolved issues that are causing upheaval in their lives. Coaching her guests, Iyanla gives them the tools to fix their own lives and help them break the negative patterns that are preventing true happiness.","Life coach Iyanla Vanzant works with those whose lives are in chaos, encouraging them to do the work necessary for real change. Through emotional heart-to-heart conversations and a large dose of tough-love, Iyanla helps individuals confront unresolved issues that are causing upheaval in their lives. Coaching her guests, Iyanla gives them the tools to fix their own lives and help them break the negative patterns that are preventing true happiness.",https://podcasts.apple.com/us/podcast/iyanla-fix-my-life/id1467516225?uo=2,https://rss.art19.com/iyanla-fix-my-life,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/05/38/0a/05380add-999a-532e-aa0b-a78ad1158488/source/600x600bb.jpg,"Life coach Iyanla Vanzant works with those whose<br>lives are in chaos, encouraging them to do the<br>work necessary for real change. Through emotional<br>heart-to-heart conversations and a large dose of<br>tough-love, Iyanla helps individuals confront<br>unresolved issues that are causing upheaval in<br>their lives. ...","Iyanla: Fix My Life<br>Life coach Iyanla Vanzant works with those whose<br>lives are in chaos, encouraging them to do the<br>work necessary for real change. Through emotional<br>heart-to-heart conversations and a large dose of<br>tough-love, Iyanla helps individuals confront<br>unresolved issues that are causing upheaval in<br>their lives. ...",17.306774,2.094581
432,United States,1460320573,Gangster Capitalism,"There's a dark side to the American dream. From the creators of Root of Evil, Gangster Capitalism Season 1 is centered on the 2019 college admissions scandal that is exposing everyone from CEOs to celebrities. Award-winning documentarian, Andrew Jenks, uncovers the origins and inner workings of this unprecedented scam, introducing you to the people involved, and exploring the larger debate around higher education that has been brought to the forefront. The final chapter of this story is still being written, as the federal investigation into these crimes continues to grow and unfold. Gangster Capitalism is a production of C13Originals, a division of Cadence13.","There's a dark side to the American dream. From the creators of Root of Evil, Gangster Capitalism Season 1 is centered on the 2019 college admissions scandal that is exposing everyone from CEOs to celebrities. Award-winning documentarian, Andrew Jenks, uncovers the origins and inner workings of this unprecedented scam, introducing you to the people involved, and exploring the larger debate around higher education that has been brought to the forefront. The final chapter of this story is still being written, as the federal investigation into these crimes continues to grow and unfold. Gangster Capitalism is a production of C13Originals, a division of Cadence13.",https://podcasts.apple.com/us/podcast/gangster-capitalism/id1460320573?uo=2,http://feeds.feedburner.com/gangster-capitalism,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/73/7b/f9/737bf995-d70f-1532-e62e-fa35ec913c23/source/600x600bb.jpg,"There's a dark side to the American dream. From<br>the creators of Root of Evil, Gangster Capitalism<br>Season 1 is centered on the 2019 college<br>admissions scandal that is exposing everyone from<br>CEOs to celebrities. ...","Gangster Capitalism<br>There's a dark side to the American dream. From<br>the creators of Root of Evil, Gangster Capitalism<br>Season 1 is centered on the 2019 college<br>admissions scandal that is exposing everyone from<br>CEOs to celebrities. ...",-2.5581176,-17.021965
433,United States,354668519,Freakonomics Radio,"Discover the hidden side of everything with Stephen J. Dubner, co-author of the Freakonomics books. Each week, Freakonomics Radio tells you things you always thought you knew (but didn't) and things you never thought you wanted to know (but do) - from the economics of sleep to how to become great at just about anything. Dubner speaks with Nobel laureates and provocateurs, intellectuals and entrepreneurs, and various other underachievers. Special features include series like ""The Secret Life of a C.E.O."" as well as a live game show, ""Tell Me Something I Don't Know.""","Discover the hidden side of everything with Stephen J. Dubner, co-author of the Freakonomics books. Each week, Freakonomics Radio tells you things you always thought you knew (but didn't) and things you never thought you wanted to know (but do) - from the economics of sleep to how to become great at just about anything. Dubner speaks with Nobel laureates and provocateurs, intellectuals and entrepreneurs, and various other underachievers. Special features include series like ""The Secret Life of a C.E.O."" as well as a live game show, ""Tell Me Something I Don't Know.""",https://podcasts.apple.com/us/podcast/freakonomics-radio/id354668519?uo=2,https://rss.art19.com/freakonomics-radio,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/8e/5f/f3/8e5ff38a-4281-c4d1-134f-b5ddf19cbcea/source/600x600bb.jpg,"Discover the hidden side of everything with<br>Stephen J. Dubner, co-author of the Freakonomics<br>books. Each week, Freakonomics Radio tells you<br>things you always thought you knew (but didn't)<br>and things you never thought you wanted to know<br>(but do) - from the economics of sleep to how to<br>become great at just about anything. ...","Freakonomics Radio<br>Discover the hidden side of everything with<br>Stephen J. Dubner, co-author of the Freakonomics<br>books. Each week, Freakonomics Radio tells you<br>things you always thought you knew (but didn't)<br>and things you never thought you wanted to know<br>(but do) - from the economics of sleep to how to<br>become great at just about anything. ...",5.143956,-8.509718
434,United States,1455379351,Against the Rules with Michael Lewis,"Journalist and bestselling author Michael Lewis (Liar's Poker, Moneyball) takes a searing look at what's happened to fairness - in financial markets, newsrooms, basketball games, courts of law, and much more. And he asks what's happening to a world where everyone loves to hate the referee.","Journalist and bestselling author Michael Lewis (Liar's Poker, Moneyball) takes a searing look at what's happened to fairness - in financial markets, newsrooms, basketball games, courts of law, and much more. And he asks what's happening to a world where everyone loves to hate the referee.",https://podcasts.apple.com/us/podcast/against-the-rules-with-michael-lewis/id1455379351?uo=2,https://feeds.megaphone.fm/against-the-rules,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/ef/4e/3d/ef4e3d39-facb-523e-1546-7edc2427ad61/source/600x600bb.jpg,"Journalist and bestselling author Michael Lewis<br>(Liar's Poker, Moneyball) takes a searing look at<br>what's happened to fairness - in financial<br>markets, newsrooms, basketball games, courts of<br>law, and much more. ...","Against the Rules with Michael Lewis<br>Journalist and bestselling author Michael Lewis<br>(Liar's Poker, Moneyball) takes a searing look at<br>what's happened to fairness - in financial<br>markets, newsrooms, basketball games, courts of<br>law, and much more. ...",12.883856,6.545452
435,United States,809264944,Criminal,"Criminal is a podcast about crime. Not so much the ""if it bleeds, it leads,"" kind of crime. Something a little more complex. Stories of people who've done wrong, been wronged, and/or gotten caught somewhere in the middle. We're a proud member of Radiotopia, from PRX, a curated network of extraordinary, story-driven shows. Learn more at radiotopia.fm.","Criminal is a podcast about crime. Not so much the ""if it bleeds, it leads,"" kind of crime. Something a little more complex. Stories of people who've done wrong, been wronged, and/or gotten caught somewhere in the middle. We're a proud member of Radiotopia, from PRX, a curated network of extraordinary, story-driven shows. Learn more at radiotopia.fm.",https://podcasts.apple.com/us/podcast/criminal/id809264944?uo=2,http://feeds.thisiscriminal.com/CriminalShow,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/32/da/1d/32da1da0-784c-a767-b4e1-4a96ccdcae43/source/600x600bb.jpg,"Criminal is a podcast about crime. Not so much the<br>""if it bleeds, it leads,"" kind of crime. Something<br>a little more complex. Stories of people who've<br>done wrong, been wronged, and/or gotten caught<br>somewhere in the middle. ...","Criminal<br>Criminal is a podcast about crime. Not so much the<br>""if it bleeds, it leads,"" kind of crime. Something<br>a little more complex. Stories of people who've<br>done wrong, been wronged, and/or gotten caught<br>somewhere in the middle. ...",-0.85228574,18.74819
436,United States,1460329478,Dead Ass with Khadeen and Devale Ellis,"LOVE, SEX, MARRIAGE and everything in between! Each week Khadeen and Devale Ellis spread love the Brooklyn way. Listen in as they reveal personal truths, share opinions and inspire us to level up in our own lives by giving some advice - but no matter what you hear they will always keep it 100. DEAD ASS!","LOVE, SEX, MARRIAGE and everything in between! Each week Khadeen and Devale Ellis spread love the Brooklyn way. Listen in as they reveal personal truths, share opinions and inspire us to level up in our own lives by giving some advice - but no matter what you hear they will always keep it 100. DEAD ASS!",https://podcasts.apple.com/us/podcast/dead-ass-with-khadeen-and-devale-ellis/id1460329478?uo=2,https://rss.art19.com/dead-ass-with-devale-and-khadeen-ellis,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/ef/ca/88/efca88e6-1b35-56e9-7abf-c620855a6574/source/600x600bb.jpg,"LOVE, SEX, MARRIAGE and everything in between!<br>Each week Khadeen and Devale Ellis spread love the<br>Brooklyn way. Listen in as they reveal personal<br>truths, share opinions and inspire us to level up<br>in our own lives by giving some advice - but no<br>matter what you hear they will always keep it 100.<br>...","Dead Ass with Khadeen and Devale Ellis<br>LOVE, SEX, MARRIAGE and everything in between!<br>Each week Khadeen and Devale Ellis spread love the<br>Brooklyn way. Listen in as they reveal personal<br>truths, share opinions and inspire us to level up<br>in our own lives by giving some advice - but no<br>matter what you hear they will always keep it 100.<br>...",-0.1532989,-15.896717
437,United States,1324249769,Atlanta Monster / Monster: The Zodiac Killer,"From Tenderfoot TV and HowStuffWorks, 'Monster: The Zodiac Killer' dives into one of the most notorious, unsolved serial killing sprees in history. Despite sketches, cyphers and taunting letters to the press, the question still remains: who is the Zodiac? While you're here, don't forget to listen to Season 1, 'Atlanta Monster', which tells the true story of one of Atlanta's darkest secrets, almost 40 years later.","From Tenderfoot TV and HowStuffWorks, 'Monster: The Zodiac Killer' dives into one of the most notorious, unsolved serial killing sprees in history. Despite sketches, cyphers and taunting letters to the press, the question still remains: who is the Zodiac? While you're here, don't forget to listen to Season 1, 'Atlanta Monster', which tells the true story of one of Atlanta's darkest secrets, almost 40 years later.",https://podcasts.apple.com/us/podcast/atlanta-monster-monster-the-zodiac-killer/id1324249769?uo=2,https://feeds.megaphone.fm/monster,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/66/4b/b7/664bb7a3-e79b-7fd8-af00-eafa705c332d/source/600x600bb.jpg,"From Tenderfoot TV and HowStuffWorks, 'Monster:<br>The Zodiac Killer' dives into one of the most<br>notorious, unsolved serial killing sprees in<br>history. Despite sketches, cyphers and taunting<br>letters to the press, the question still remains:<br>who is the Zodiac? ...","Atlanta Monster / Monster: The Zodiac Killer<br>From Tenderfoot TV and HowStuffWorks, 'Monster:<br>The Zodiac Killer' dives into one of the most<br>notorious, unsolved serial killing sprees in<br>history. Despite sketches, cyphers and taunting<br>letters to the press, the question still remains:<br>who is the Zodiac? ...",1.1272137,18.970354
438,United States,1237931798,Where Should We Begin? with Esther Perel,"Step into iconic couples therapist Esther Perel and listen as real couples anonymously bare the raw, intimate, and profound details of their story. From infidelity, to sexlessness, to loss, it's a space for people to be heard and understood. It's also a place for us to listen and feel empowered in our own relationships. So.. where should we begin? Season three coming spring 2019.","Step into iconic couples therapist Esther Perel and listen as real couples anonymously bare the raw, intimate, and profound details of their story. From infidelity, to sexlessness, to loss, it's a space for people to be heard and understood. It's also a place for us to listen and feel empowered in out own relationships. So.. where should we begin? Season three coming spring 2019.",https://podcasts.apple.com/us/podcast/where-should-we-begin-with-esther-perel/id1237931798?uo=2,http://esther.audible.libsynpro.com/rss,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/e4/9c/84/e49c84b7-15a1-9fe7-e180-5aa42384ccb5/source/600x600bb.jpg,"Step into iconic couples therapist Esther Perel<br>and listen as real couples anonymously bare the<br>raw, intimate, and profound details of their<br>story. From infidelity, to sexlessness, to loss,<br>it's a space for people to be heard and<br>understood. ...","Where Should We Begin? with Esther Perel<br>Step into iconic couples therapist Esther Perel<br>and listen as real couples anonymously bare the<br>raw, intimate, and profound details of their<br>story. From infidelity, to sexlessness, to loss,<br>it's a space for people to be heard and<br>understood. ...",16.265667,2.5390213
